OrderID,OrderDate,TPT,ShipAheadDayCount,ShipLateDayCount,Customer,ProductID,UnitQuantity,Weight,Year,Month,DayOfWeek,IsWeekend,TotalProcessDays,UnitWeight,Carrier_V444_1,Carrier_V44_3,ServiceLevel_DTD,ServiceLevel_DTP,OriginPort_PORT05,OriginPort_PORT09,PlantCode_PLANT04,PlantCode_PLANT08,PlantCode_PLANT09,PlantCode_PLANT12,PlantCode_PLANT13,PlantCode_PLANT16,TPT_ShipAheadInteraction,NormalizedUnitQuantity,NormalizedWeight
1447232835.7,2013-05-26,1,3,0,V55555_53,1696799,3876,717.24,2013,5,6,1,3,0.18504643962848297,False,True,False,False,False,True,False,False,False,False,False,True,3,0.006483123579980485,0.3067218729709268
1447138894.7,2013-05-26,1,3,0,V55555_53,1697317,2079,345.12,2013,5,6,1,3,0.166002886002886,False,True,False,False,False,True,False,False,False,False,False,True,3,0.003283405625235928,0.14758777089917774
1447178730.7,2013-05-26,1,3,0,V55555_53,1697317,1136,184.56,2013,5,6,1,3,0.16246478873239437,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0016043104492069258,0.0789255881929539
1447138904.7,2013-05-26,1,3,0,V55555_53,1696799,3931,777.24,2013,5,6,1,3,0.19772068176036633,False,True,False,False,False,True,False,False,False,False,False,True,3,0.006581055960342728,0.3323803866877518
1447211522.7,2013-05-26,1,3,0,V55555_53,1696799,2393,434.64,2013,5,6,1,3,0.18162975344755536,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0038425104876676423,0.18587027336468073
1447364331.7,2013-05-26,1,3,0,V55555_53,1697317,1655,257.76,2013,5,6,1,3,0.15574622356495468,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0025284360020797277,0.11022897492748046
1447260625.7,2013-05-26,1,3,0,V55555_53,1697317,2078,345.12,2013,5,6,1,3,0.1660827718960539,False,True,False,False,False,True,False,False,False,False,False,True,3,0.003281625036502069,0.14758777089917774
1447398417.7,2013-05-26,1,3,0,V55555_53,1697317,946,148.88,2013,5,6,1,3,0.1573784355179704,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0012659985897737229,0.06366732536934858
1447308587.7,2013-05-26,1,3,0,V55555_53,1697317,2120,335.12,2013,5,6,1,3,0.1580754716981132,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0033564097633241455,0.14331135194637357
1447202439.7,2013-05-26,1,3,0,V55555_53,1697317,1230,195.56,2013,5,6,1,3,0.15899186991869918,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0017716857901896683,0.08362964904103848
1447351442.7,2013-05-26,1,3,0,V55555_53,1697317,2115,344.12,2013,5,6,1,3,0.1627044917257683,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0033475068196548506,0.14716012900389733
1447158020.7,2013-05-26,1,3,0,V55555_53,1696799,2045,346.12,2013,5,6,1,3,0.1692518337408313,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0032228656082847235,0.14801541279445818
1447316597.7,2013-05-26,1,3,0,V55555_53,1697317,935,134.88,2013,5,6,1,3,0.1442566844919786,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0012464121137012742,0.057680338835422736
1447155063.7,2013-05-26,1,3,0,V55555_53,1697317,2943,540.68,2013,5,6,1,3,0.1837172952769283,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0048218342912900725,0.23121741994021622
1447329978.7,2013-05-26,1,3,0,V55555_53,1697317,2936,567.68,2013,5,6,1,3,0.19335149863760218,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0048093701701530595,0.24276375111278747
1447191277.7,2013-05-26,1,3,0,V55555_53,1696799,2985,484.68,2013,5,6,1,3,0.1623718592964824,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0048966190181121486,0.20726947380451285
1447373138.7,2013-05-26,1,3,0,V55555_53,1697317,2938,521.68,2013,5,6,1,3,0.17756296800544585,False,True,False,False,False,True,False,False,False,False,False,True,3,0.004812931347620777,0.22309222392988828
1447363981.7,2013-05-26,1,3,0,V55555_53,1697317,716,83.36,2013,5,6,1,3,0.11642458100558659,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0008564631809861613,0.03564822839057562
1447211523.7,2013-05-26,1,3,0,V55555_53,1696799,4464,813.28,2013,5,6,1,3,0.1821863799283154,False,True,False,False,False,True,False,False,False,False,False,True,3,0.007530109755489555,0.3477926005936581
1447202438.7,2013-05-26,1,3,0,V55555_53,1696799,2109,331.12,2013,5,6,1,3,0.15700331910858226,False,True,False,False,False,True,False,False,False,False,False,True,3,0.003336823287251697,0.1416007843652519
1447241229.7,2013-05-26,1,3,0,V55555_53,1696799,2978,504.68,2013,5,6,1,3,0.16946944257891203,False,True,False,False,False,True,False,False,False,False,False,True,3,0.004884154896975136,0.2158223117101212
1447143196.7,2013-05-26,1,3,0,V55555_53,1696799,2100,333.12,2013,5,6,1,3,0.15862857142857142,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0033207979886469663,0.14245606815581274
1447158021.7,2013-05-26,1,3,0,V55555_53,1697317,2066,341.12,2013,5,6,1,3,0.16511132623426913,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0032602579716957615,0.1458772033180561
1447170789.7,2013-05-26,1,3,0,V55555_53,1697317,2972,508.68,2013,5,6,1,3,0.17115746971736204,False,True,False,False,False,True,False,False,False,False,False,True,3,0.004873471364571982,0.21753287929124288
1447254058.7,2013-05-26,1,3,0,V55555_53,1697317,2069,348.12,2013,5,6,1,3,0.16825519574673756,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0032655997378973384,0.148870696585019
1447316596.7,2013-05-26,1,3,0,V55555_53,1697317,2233,404.8,2013,5,6,1,3,0.18128078817733992,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0035576162902502084,0.17310943920951308
